Orthogroup_ID	transcript_ID_native	Flybase	Flybase_summary	CAFE_p-value	B_siliquastri_num_GF_members	T_castaneum_num_GF_members	Z_morio_num_GF_members	A_obtectus_num_GF_members	A_verrucosus_num_GF_members	C_maculatus_num_GF_members	D_ponderosae_num_GF_members	P_pyralis_num_GF_members	R_ferrugineus_num_GF_members	T_molitor_num_GF_members	C_septempunctata_num_GF_members	C_chinensis_num_GF_members	D_melanogaster_num_GF_members	I_luminosus_num_GF_members	max_delta_GF	Gene_Group	Gene_Name
N0.HOG0000545	rna-NM_137111.3	FBgn0033926	The gene Activity-regulated cytoskeleton associated protein 1 is referred to in FlyBase by the symbol Dmel\Arc1 (CG12505, FBgn0033926). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:14357927..14360297. Its molecular function is described by: mRNA binding; structural molecule activity. It is involved in the biological process described with: behavioral response to starvation; muscle system process; mRNA transport; regulation of neuronal synaptic plasticity; vesicle-mediated intercellular transport. 13 alleles are reported. The phenotypes of these alleles manifest in: lipid droplet; wing cell; embryonic/larval fat body. The phenotypic classes of alleles include: phenotype; abnormal stress response; abnormal locomotor behavior; abnormal body size. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of low expression.  Peak expression observed during late larval stages, during early pupal stages, in adult male stages.	0.0	1	1	24	1	5	1	3	2	1	9	1	1	3	5	23	None	Activity-regulated cytoskeleton associated protein 1 (from API summary)
N0.HOG0000545	rna-NM_137112.2	FBgn0033928	The gene Activity-regulated cytoskeleton associated protein 2 is referred to in FlyBase by the symbol Dmel\Arc2 (CG13941, FBgn0033928). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:14361924..14362825. Its molecular function is described by: structural molecule activity. The biological processes in which it is involved are not known. 7 alleles are reported. The phenotype of these alleles manifest in: mesonotum. The phenotypic classes of alleles include: viable; partially lethal - majority die; visible; lethal - all die during P-stage; some die during pupal stage; abnormal body color. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of very low expression.  Peak expression observed within 00-06 hour embryonic stages, at stages throughout the larval period, in adult female stages.	0.0	1	1	24	1	5	1	3	2	1	9	1	1	3	5	23	None	Activity-regulated cytoskeleton associated protein 2 (from API summary)
N0.HOG0000549	rna-NM_057820.4	FBgn0015777	The gene nervana 2 is referred to in FlyBase by the symbol Dmel\nrv2 (CG9261, FBgn0015777). It is a protein_coding_gene from Dmel. It has 6 annotated transcripts and 6 polypeptides (2 unique). Gene sequence location is 2L:6789770..6798862. Its molecular function is described by: ATPase activator activity. It is involved in the biological process described with 15 unique terms, many of which group under: potassium ion homeostasis; cell junction assembly; central nervous system development; sodium ion homeostasis; heart morphogenesis. 33 alleles are reported. The phenotypes of these alleles manifest in: cellular anatomical structure; tracheal branch; anchoring junction; cell junction; cell-cell junction. The phenotypic classes of alleles include: phenotype; abnormal sensory perception; increased mortality; increased mortality during development. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed within 06-24 hour embryonic stages, during early larval stages, at stages throughout the pupal period, in adult male stages.	0.003	3	2	5	3	4	3	4	2	2	5	6	2	1	9	8	None	nervana 2 (from API summary)
N0.HOG0000554	rna-NM_136248.4	FBgn0032922	The gene Coenzyme Q3 is referred to in FlyBase by the symbol Dmel\Coq3 (CG9249, FBgn0032922). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (all unique). Gene sequence location is 2L:21157433..21158611. Its molecular function is described by: 3-demethylubiquinol 3-O-methyltransferase activity; S-adenosylmethionine-dependent methyltransferase activity; polyprenyldihydroxybenzoate methyltransferase activity. It is involved in the biological process described with: ubiquinone biosynthetic process; wound healing. 9 alleles are reported. The phenotypes of these alleles manifest in: eye; trichogen cell. The phenotypic classes of alleles include: fertile; lethal - all die during P-stage; short lived; viable; visible. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of moderate expression.  Peak expression observed during early larval stages, at stages throughout the pupal period.	0.0	1	1	6	1	1	2	1	11	1	1	1	3	1	20	19	None	Coenzyme Q3 (from API summary)
N0.HOG0000555	rna-NM_142033.2	FBgn0038153	The gene Ionotropic receptor 87a is referred to in FlyBase by the symbol Dmel\Ir87a (CG14376, FBgn0038153). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:13420279..13423140. Its molecular function is described by: ligand-gated monoatomic ion channel activity. It is involved in the biological process described with: detection of chemical stimulus. 5 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: abnormal pain response; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very low expression to a trough of no expression detected.  Peak expression observed within 12-24 hour embryonic stages, during early larval stages, during late pupal stages.	0.001	3	7	2	2	7	4	3	4	3	5	1	5	1	3	6	Gene Group 25	Ionotropic receptor 87a(Ir87a)
N0.HOG0000560	rna-NM_136691.4	FBgn0033464	This gene is referred to in FlyBase by the symbol Dmel\CG1441 (FBgn0033464). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 2R:9899018..9903287. Its molecular function is described by: alcohol-forming long-chain fatty acyl-CoA reductase activity; alcohol-forming very long-chain fatty acyl-CoA reductase activity. It is involved in the biological process described with: long-chain fatty-acyl-CoA metabolic process. 5 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; fertile. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of extremely low expression.  Peak expression observed within 12-24 hour embryonic stages.	0.02	2	5	6	2	10	2	2	2	2	8	4	2	1	2	9	Gene Group 25	uncharacterized protein(CG1441)
N0.HOG0000562	rna-NM_138760.3	FBgn0010497	The gene Dietary and metabolic glutamate transporter is referred to in FlyBase by the symbol Dmel\dmGlut (CG5304, FBgn0010497). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2L:12027438..12034122. Its molecular function is described by: high-affinity L-glutamate transmembrane transporter activity; transmembrane transporter activity; sodium:phosphate symporter activity. It is involved in the biological process described with: transmembrane transport; sodium-dependent phosphate transport; L-glutamate import. 16 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; partially lethal - majority die; lethal. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of very low expression.  Peak expression observed within 18-24 hour embryonic stages.	0.043	1	11	6	1	5	1	3	3	3	7	2	1	3	2	10	Gene Group 25	Dietary and metabolic glutamate transporter(dmGlut)
N0.HOG0000562	rna-NM_135820.2	FBgn0028513	This gene is referred to in FlyBase by the symbol Dmel\CG9254 (FBgn0028513). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2L:13595503..13597186. Its molecular function is described by: transmembrane transporter activity. It is involved in the biological process described with: transmembrane transport. 4 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of no expression detected.  Peak expression observed in adult male stages.	0.043	1	11	6	1	5	1	3	3	3	7	2	1	3	2	10	Gene Group 25	uncharacterized protein(CG9254)
N0.HOG0000562	rna-NM_144408.3	FBgn0042126	This gene is referred to in FlyBase by the symbol Dmel\CG18788 (FBgn0042126). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2L:12034190..12036131. Its molecular function is described by: transmembrane transporter activity. It is involved in the biological process described with: transmembrane transport. 5 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of low expression to a trough of extremely low expression.  Peak expression observed during late larval stages, at stages throughout the pupal period, in adult male stages.	0.043	1	11	6	1	5	1	3	3	3	7	2	1	3	2	10	Gene Group 25	uncharacterized protein(CG18788)
N0.HOG0000565	rna-NM_001273339.1	FBgn0032061	The gene Catalase B is referred to in FlyBase by the symbol Dmel\CatB (CG9314, FBgn0032061). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 2L:8705572..8707527. Its molecular function is described by: heme binding; catalase activity. It is involved in the biological process described with: hydrogen peroxide catabolic process; response to hydrogen peroxide; response to oxidative stress. 8 alleles are reported. The phenotypes of these alleles manifest in: adult heart; trichogen cell. The phenotypic classes of alleles include: viable; visible. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of no expression detected.  Peak expression observed in adult male stages.	0.032	4	3	2	5	1	6	5	2	5	5	3	4	2	2	5	None	Catalase B (from API summary)
N0.HOG0000565	rna-NM_080483.3	FBgn0000261	The gene Catalase is referred to in FlyBase by the symbol Dmel\Cat (CG6871, FBgn0000261). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3L:18822604..18828188. Its molecular function is described by: heme binding; catalase activity. It is involved in the biological process described with 11 unique terms, many of which group under: cellular process; response to stimulus; response to oxidative stress; metabolic process; regulation of cellular process. 34 alleles are reported. The phenotypes of these alleles manifest in: intracellular organelle; embryonic/larval plasmatocyte; endocrine system; head; lipid droplet. The phenotypic classes of alleles include: phenotype; abnormal stress response; partially lethal; increased mortality. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of moderately high expression.  Peak expression observed at stages throughout the larval period, at stages throughout the pupal period, in stages of adults of both sexes.	0.032	4	3	2	5	1	6	5	2	5	5	3	4	2	2	5	None	Catalase (from API summary)
N0.HOG0000566	rna-NM_001103910.2	FBgn0085228	This gene is referred to in FlyBase by the symbol Dmel\CG34199 (FBgn0085228). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:20287596..20288346. Its molecular function is described by: . It is involved in the biological process described with: . 2 alleles are reported. No phenotypic data is available. No phenotypic class data is available. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of no expression detected.  Peak expression observed during late pupal stages.	0.003	3	3	3	6	3	7	7	1	5	3	3	3	1	1	6	Gene Group 36	uncharacterized protein(CG34199)
N0.HOG0000572	rna-NM_136080.3	FBgn0032730	This gene is referred to in FlyBase by the symbol Dmel\CG10431 (FBgn0032730). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 2L:18974710..18978187. Its molecular function is described by: zinc ion binding; chromatin insulator sequence binding; transcription cis-regulatory region binding. It is involved in the biological process described with: regulation of transcription by RNA polymerase II; regulation of DNA-templated transcription; dendrite morphogenesis. 14 alleles are reported. The phenotypes of these alleles manifest in: wing; larval dorsal multidendritic neuron ddaD; larval dorsal multidendritic neuron ddaC. The phenotypic classes of alleles include: abnormal neuroanatomy; visible; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of low expression to a trough of very low expression.  Peak expression observed at stages throughout embryogenesis, during late larval stages, at stages throughout the pupal period, in stages of adults of both sexes.	0.0	1	3	1	13	2	1	1	5	1	1	11	1	1	8	12	Gene Group 32	uncharacterized protein(CG10431)
N0.HOG0000573	rna-NM_142441.3	FBgn0038589	This gene is referred to in FlyBase by the symbol Dmel\CG18598 (FBgn0038589). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:18251115..18251539. Its molecular function is unknown. The biological processes in which it is involved are not known. One allele is reported. No phenotypic data is available. No phenotypic class data is available. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of low expression.  Peak expression observed during late pupal stages, in adult male stages.	0.0	4	1	2	3	3	1	12	1	1	3	5	1	1	13	12	None	None
N0.HOG0000576	rna-NM_143478.3	FBgn0039707	The gene Protamine-like 99C is referred to in FlyBase by the symbol Dmel\Prtl99C (CG15510, FBgn0039707). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (2 unique). Gene sequence location is 3R:29835950..29837447. Its molecular function is unknown. It is involved in the biological process described with: spermatogenesis; sperm DNA condensation. 6 alleles are reported. The phenotypes of these alleles manifest in: spermatid; spermatozoon. The phenotypic class of alleles includes: male semi-sterile. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of no expression detected.  Peak expression observed in adult male stages.	0.032	3	3	3	6	2	3	2	8	4	3	2	4	1	4	7	None	Protamine-like 99C (from API summary)
N0.HOG0000582	rna-NM_140168.1	FBgn0036116	This gene is referred to in FlyBase by the symbol Dmel\CG7888 (FBgn0036116). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (2 unique). Gene sequence location is 3L:11054035..11059659. Its molecular function is described by: L-amino acid transmembrane transporter activity; amino acid transmembrane transporter activity. It is involved in the biological process described with: amino acid transmembrane transport. 7 alleles are reported. The phenotype of these alleles manifest in: embryonic/larval hemocyte. The phenotypic classes of alleles include: viable; abnormal touch response. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of extremely low expression.  Peak expression observed within 18-24 hour embryonic stages, during late pupal stages.	0.001	1	1	1	2	1	1	4	6	1	1	1	3	1	2	5	Gene Group 25	uncharacterized protein(CG7888)
N0.HOG0000585	rna-NM_001272883.2	FBgn0086855	This gene is referred to in FlyBase by the symbol Dmel\CG17078 (FBgn0086855). It is a protein_coding_gene from Dmel. It has 4 annotated transcripts and 4 polypeptides (3 unique). Gene sequence location is 2L:274740..278234. Its molecular function is unknown. The biological processes in which it is involved are not known. 11 alleles are reported. The phenotype of these alleles manifest in: mesonotum. The phenotypic classes of alleles include: abnormal body color; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of low expression.  Peak expression observed within 00-06 hour embryonic stages.	0.0	4	1	14	1	1	4	1	14	1	1	3	1	1	7	13	None	None
N0.HOG0000587	rna-NM_001038895.3	FBgn0053966	This gene is referred to in FlyBase by the symbol Dmel\CG33966 (FBgn0053966). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3L:1234130..1235420. Its molecular function is described by: lipid transfer activity; phosphatidylinositol bisphosphate binding. It is involved in the biological process described with: intermembrane lipid transfer. 4 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of extremely low expression.  Peak expression observed during early larval stages.	0.0	1	1	4	1	1	1	1	13	1	3	1	1	7	19	18	Gene Group 18	uncharacterized protein(CG33966)
N0.HOG0000587	rna-NM_001014558.3	FBgn0053514	This gene is referred to in FlyBase by the symbol Dmel\CG33514 (FBgn0053514). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3L:4365434..4366671. Its molecular function is described by: phosphatidylinositol bisphosphate binding; lipid transfer activity. It is involved in the biological process described with: intermembrane lipid transfer. 3 alleles are reported. The phenotypes of these alleles manifest in: larval neuroblast; ganglion mother cell. The phenotypic classes of alleles include: semi-sterile; increased mortality; increased mortality during development; phenotype. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of very low expression.  Peak expression observed within 12-24 hour embryonic stages, at stages throughout the larval period, during early pupal stages, in stages of adults of both sexes.	0.0	1	1	4	1	1	1	1	13	1	3	1	1	7	19	18	Gene Group 18	uncharacterized protein(CG33514)
N0.HOG0000587	rna-NM_136666.4	FBgn0033437	This gene is referred to in FlyBase by the symbol Dmel\CG12926 (FBgn0033437). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:9608128..9610290. Its molecular function is described by: phosphatidylinositol bisphosphate binding; lipid transfer activity. It is involved in the biological process described with: intermembrane lipid transfer. 14 alleles are reported. The phenotypes of these alleles manifest in: LNv neuron; dendrite; larval brain; male germline stem cell. The phenotypic classes of alleles include: abnormal neuroanatomy; viable; decreased cell number. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed within 18-24 hour embryonic stages.	0.0	1	1	4	1	1	1	1	13	1	3	1	1	7	19	18	Gene Group 18	uncharacterized protein(CG12926)
N0.HOG0000587	rna-NM_136663.4	FBgn0033434	This gene is referred to in FlyBase by the symbol Dmel\CG1902 (FBgn0033434). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 2R:9594045..9605624. Its molecular function is described by: lipid transfer activity; phosphatidylinositol bisphosphate binding. It is involved in the biological process described with: intermembrane lipid transfer. 10 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; fertile. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of moderately high expression.  Peak expression observed during late larval stages, during late pupal stages, in adult male stages.	0.0	1	1	4	1	1	1	1	13	1	3	1	1	7	19	18	Gene Group 18	uncharacterized protein(CG1902)
N0.HOG0000587	rna-NM_142917.4	FBgn0039107	This gene is referred to in FlyBase by the symbol Dmel\CG10300 (FBgn0039107). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:23711527..23713313. Its molecular function is described by: lipid transfer activity; phosphatidylinositol bisphosphate binding. It is involved in the biological process described with: intermembrane lipid transfer. 7 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of extremely low expression.  Peak expression observed within 18-24 hour embryonic stages.	0.0	1	1	4	1	1	1	1	13	1	3	1	1	7	19	18	Gene Group 18	uncharacterized protein(CG10300)
N0.HOG0000587	rna-NM_142916.3	FBgn0039106	This gene is referred to in FlyBase by the symbol Dmel\CG10301 (FBgn0039106). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:23710158..23711338. Its molecular function is described by: lipid transfer activity; phosphatidylinositol bisphosphate binding. It is involved in the biological process described with: intermembrane lipid transfer. 5 alleles are reported. No phenotypic data is available. No phenotypic class data is available. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of low expression to a trough of no expression detected.  Peak expression observed within 12-24 hour embryonic stages, during early larval stages.	0.0	1	1	4	1	1	1	1	13	1	3	1	1	7	19	18	Gene Group 18	uncharacterized protein(CG10301)
N0.HOG0000587	rna-NM_165687.3	FBgn0050339	This gene is referred to in FlyBase by the symbol Dmel\CG30339 (FBgn0050339). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:9601431..9602901. Its molecular function is described by: phosphatidylinositol bisphosphate binding; lipid transfer activity. It is involved in the biological process described with: intermembrane lipid transfer. 5 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of extremely low expression.  Peak expression observed within 18-24 hour embryonic stages, during late larval stages.	0.0	1	1	4	1	1	1	1	13	1	3	1	1	7	19	18	Gene Group 18	uncharacterized protein(CG30339)
N0.HOG0000590	rna-NM_001274171.1	FBgn0034490	This gene is referred to in FlyBase by the symbol Dmel\CG9864 (FBgn0034490). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 2R:20248130..20254670. Its molecular function is described by: transmembrane transporter activity. It is involved in the biological process described with: transmembrane transport. 8 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed during early larval stages.	0.003	3	4	8	3	4	3	4	2	3	1	6	2	1	3	7	Gene Group 25	uncharacterized protein(CG9864)
N0.HOG0000599	rna-NM_001316434.1	FBgn0285958	The gene alpha-L-fucosidase is referred to in FlyBase by the symbol Dmel\Fuca (CG6128, FBgn0285958). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 3L:11518798..11522713. Its molecular function is described by: fucose binding; alpha-L-fucosidase activity. It is involved in the biological process described with: defense response to bacterium; glycoside catabolic process; binding of sperm to zona pellucida; carbohydrate metabolic process; fucose metabolic process. 8 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: fertile; viable; electrophoretic variant.	0.0	1	3	5	1	4	1	3	4	1	5	1	1	1	16	15	None	alpha-L-fucosidase (from API summary)
N0.HOG0000602	rna-NM_138213.3	FBgn0035160	The gene hinge3 is referred to in FlyBase by the symbol Dmel\hng3 (CG13897, FBgn0035160). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (all unique). Gene sequence location is 3L:737680..755489. Its molecular function is described by: DNA binding. It is involved in the biological process described with: regulation of transcription by RNA polymerase II. 20 alleles are reported. The phenotypes of these alleles manifest in: wing hinge; wing. The phenotypic classes of alleles include: flightless; lethal; visible; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed during early pupal stages.	0.0	1	0	0	45	1	1	0	0	0	0	1	1	1	0	45	Gene Group 21	hinge3(hng3)
N0.HOG0000608	rna-NM_176730.2	FBgn0053177	This gene is referred to in FlyBase by the symbol Dmel\CG33177 (FBgn0053177). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is X:15081367..15082369. Its molecular function is described by: glutathione transferase activity; glutathione peroxidase activity. The biological processes in which it is involved are not known. 5 alleles are reported. No phenotypic data is available. No phenotypic class data is available. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of very low expression.  Peak expression observed during late pupal stages.	0.025	1	4	7	2	5	1	2	3	2	4	1	1	4	9	8	Gene Group 22,Gene Group 25	uncharacterized protein(CG33177)
N0.HOG0000608	rna-NM_001298334.1	FBgn0053178	This gene is referred to in FlyBase by the symbol Dmel\CG33178 (FBgn0053178). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (2 unique). Gene sequence location is X:15082827..15084017. Its molecular function is described by: glutathione transferase activity; glutathione peroxidase activity. It is involved in the biological process described with: glutathione metabolic process. 7 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed within 18-24 hour embryonic stages, at stages throughout the larval period.	0.025	1	4	7	2	5	1	2	3	2	4	1	1	4	9	8	Gene Group 22,Gene Group 25	uncharacterized protein(CG33178)
N0.HOG0000608	rna-NM_079957.4	FBgn0025814	The gene Microsomal glutathione S-transferase-like is referred to in FlyBase by the symbol Dmel\Mgstl (CG1742, FBgn0025814). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (2 unique). Gene sequence location is X:21042125..21044107. Its molecular function is described by: glutathione transferase activity; prostaglandin-E synthase activity; glutathione peroxidase activity. The biological processes in which it is involved are not known. 23 alleles are reported. The phenotypes of these alleles manifest in: adult thoracic segment; adult antennal segment; sensillum; mechanosensory chaeta; adult procephalic segment. The phenotypic classes of alleles include: fertile; viable; partially lethal - majority die; visible. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of moderate expression.  Peak expression observed within 00-06 hour embryonic stages, at stages throughout the larval period, in stages of adults of both sexes.	0.025	1	4	7	2	5	1	2	3	2	4	1	1	4	9	8	Gene Group 25	Microsomal glutathione S-transferase-like(Mgstl)
N0.HOG0000610	rna-NM_001316609.1	FBgn0051233	This gene is referred to in FlyBase by the symbol Dmel\CG31233 (FBgn0051233). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 3R:21749853..21753237. Its molecular function is described by: metallopeptidase activity; peptide binding; zinc ion binding; metalloaminopeptidase activity. It is involved in the biological process described with: peptide catabolic process; proteolysis. 5 alleles are reported. No phenotypic data is available. No phenotypic class data is available. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of extremely low expression.  Peak expression observed within 18-24 hour embryonic stages, during early larval stages.	0.003	1	4	10	2	2	1	6	2	4	4	1	1	4	3	9	None	None
N0.HOG0000610	rna-NM_169964.3	FBgn0051343	This gene is referred to in FlyBase by the symbol Dmel\CG31343 (FBgn0051343). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:21745266..21749003. Its molecular function is described by: metallopeptidase activity; peptide binding; zinc ion binding; metalloaminopeptidase activity. It is involved in the biological process described with: peptide catabolic process; proteolysis. 3 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of very low expression.  Peak expression observed within 18-24 hour embryonic stages, at stages throughout the larval period, in stages of adults of both sexes.	0.003	1	4	10	2	2	1	6	2	4	4	1	1	4	3	9	None	None
N0.HOG0000610	rna-NM_169966.2	FBgn0051198	This gene is referred to in FlyBase by the symbol Dmel\CG31198 (FBgn0051198). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:21754324..21757758. Its molecular function is described by: zinc ion binding; peptide binding; metallopeptidase activity; metalloaminopeptidase activity. It is involved in the biological process described with: peptide catabolic process; proteolysis. 4 alleles are reported. The phenotype of these alleles manifest in: male accessory gland secondary cell. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of very low expression.  Peak expression observed within 18-24 hour embryonic stages, at stages throughout the larval period, in stages of adults of both sexes.	0.003	1	4	10	2	2	1	6	2	4	4	1	1	4	3	9	Gene Group 25	uncharacterized protein(CG31198)
N0.HOG0000613	rna-NM_135080.3	FBgn0031703	The gene Acyl-CoA synthetase family member 2 is referred to in FlyBase by the symbol Dmel\Acsf2 (CG12512, FBgn0031703). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2L:5339132..5342234. Its molecular function is described by: medium-chain fatty acid-CoA ligase activity. It is involved in the biological process described with: fatty acid metabolic process. 10 alleles are reported. No phenotypic data is available. No phenotypic class data is available. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of extremely low expression.  Peak expression observed during early larval stages, in adult male stages.	0.0	2	1	14	1	1	1	4	13	1	1	1	2	1	3	13	None	Acyl-CoA synthetase family member 2 (from API summary)
N0.HOG0000618	rna-NM_001272689.1	FBgn0030749	The gene Annexin B11 is referred to in FlyBase by the symbol Dmel\AnxB11 (CG9968, FBgn0030749). It is a protein_coding_gene from Dmel. It has 7 annotated transcripts and 7 polypeptides (3 unique). Gene sequence location is X:16416958..16422265. Its molecular function is described by: calcium-dependent phospholipid binding; calcium ion binding; phosphatidylserine binding. It is involved in the biological process described with: response to calcium ion. 16 alleles are reported. The phenotypes of these alleles manifest in: actomyosin contractile ring actin filament; larval somatic muscle cell. The phenotypic classes of alleles include: lethal; decreased rate of adult locomotory behavior; short lived; viable; abnormal wound healing. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of moderately high expression.  Peak expression observed within 06-24 hour embryonic stages, during early larval stages, at stages throughout the pupal period.	0.0	1	3	5	4	1	1	1	1	3	5	1	3	1	1	4	None	Annexin B11 (from API summary)
